Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/PP116_sorted_q10_mrkDup.bam
DDX11L1	0
WASH7P	2
MIR6859-1	0
MIR1302-2HG	0
MIR1302-2	0
FAM138A	0
OR4G4P	0
OR4G11P	0
OR4F5	0
ENSG00000238009	0
ENSG00000239945	0
CICP27	0
ENSG00000268903	0
ENSG00000269981	0
ENSG00000239906	0
ENSG00000241860	8
RNU6-1100P	0
ENSG00000241599	0
DDX11L17	31
WASH9P	7
MIR6859-2	0
ENSG00000228463	0
ENSG00000286448	0
RPL23AP24	0
ENSG00000236601	0
ENSG00000237094	0
WBP1LP7	0
OR4F29	0
CICP7	0
ENSG00000250575	0
U6	1
ENSG00000230021	0
ENSG00000235146	0
MTND1P23	11
MTND2P28	648
MTCO1P12	79
ENSG00000278791	0
MTCO2P12	11
MTATP8P1	0
MTATP6P1	4161
MTCO3P12	8
WBP1LP6	0
OR4F16	0
CICP3	0
ENSG00000228327	18
RNU6-1199P	0
ENSG00000229905	0
LINC01409	6
ENSG00000285268	0
ENSG00000230092	359
FAM87B	1
LINC01128	18
LINC00115	0
ENSG00000288531	0
FAM41C	0
TUBB8P11	0
ENSG00000283040	0
ENSG00000272438	4
ENSG00000230699	12
ENSG00000241180	0
LINC02593	0
SAMD11	2
NOC2L	66
KLHL17	1
PLEKHN1	0
PERM1	1
ENSG00000272512	0
HES4	0
ISG15	18
ENSG00000231702	0
ENSG00000224969	0
AGRN	3
ENSG00000242590	0
ENSG00000217801	0
ENSG00000273443	1
RNF223	0
C1orf159	2
ENSG00000285812	0
LINC01342	1
MIR200B	0
MIR200A	0
MIR429	0
ENSG00000272141	0
TTLL10-AS1	1
TTLL10	0
TNFRSF18	0
TNFRSF4	0
SDF4	312
B3GALT6	2
C1QTNF12	0
ENSG00000260179	1
UBE2J2	26
LINC01786	0
SCNN1D	4
ACAP3	14
MIR6726	3
PUSL1	1
INTS11	56
MIR6727	0
ENSG00000240731	0
CPTP	10
TAS1R3	0
DVL1	16
MIR6808	0
MXRA8	4
AURKAIP1	173
NDUFB4P8	0
CCNL2	39
MRPL20-AS1	17
MRPL20	114
RN7SL657P	0
MRPL20-DT	0
ANKRD65	2
ANKRD65-AS1	0
TMEM88B	0
LINC01770	1
VWA1	12
ATAD3C	3
ATAD3B	13
ENSG00000284740	0
ATAD3A	15
TMEM240	1
SSU72	249
ENSG00000215014	0
ENSG00000274481	0
FNDC10	1
ENSG00000286989	6
ENSG00000272106	0
MIB2	14
MMP23B	0
CDK11B	302
ENSG00000272004	0
SLC35E2B	39
ENSG00000269737	19
MMP23A	0
CDK11A	4
ENSG00000268575	6
ENSG00000227775	0
SLC35E2A	5
NADK	166
GNB1	2289
GNB1-DT	4
CALML6	0
TMEM52	0
CFAP74	1
ENSG00000233542	0
GABRD	34
PRKCZ-DT	0
PRKCZ	30
ENSG00000271806	0
PRKCZ-AS1	0
FAAP20	8
ENSG00000234396	0
SKI	221
ENSG00000287356	0
MORN1	1
ENSG00000272161	0
ENSG00000269896	1
ENSG00000272420	0
RER1	9
PEX10	0
PLCH2	2
ENSG00000224387	0
ENSG00000229393	0
PANK4	20
HES5	0
ENSG00000272449	25
TNFRSF14-AS1	1
TNFRSF14	143
ENSG00000225931	0
ENSG00000228037	0
ENSG00000289610	0
PRXL2B	33
MMEL1	2
MMEL1-AS1	0
TTC34	1
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	1
ENSG00000231630	0
ENSG00000284745	0
ACTRT2	0
PRDM16-DT	14
PRDM16	18
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	2
ENSG00000287828	0
ENSG00000286518	0
ARHGEF16	2
ENSG00000272088	0
MEGF6	4
MIR551A	0
ENSG00000238260	1
TPRG1L	110
WRAP73	67
TP73	1
TP73-AS3	0
TP73-AS2	0
TP73-AS1	4
ENSG00000276189	0
CCDC27	0
SMIM1	6
LRRC47	34
RN7SL574P	0
ENSG00000272153	0
CEP104	94
DFFB	11
C1orf174	85
LINC01134	0
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	1
ENSG00000227169	0
LINC01646	0
AJAP1	9
ENSG00000287586	0
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	1
ENSG00000260972	7
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	5
KCNAB2	184
CHD5	4
